city,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Delhi,Delhi,20-05-2019,93.64,218.19,34.09,56.55,61.22,35.13,1.36,20.05,53.31,216,Poor
Delhi,Delhi,21-05-2019,77.62,193.54,20.21,47.58,44.25,32.12,1.23,20.37,55.06,206,Poor
Delhi,Delhi,22-05-2019,64.43,199.89,32.04,51.8,57.11,32.83,1.52,17.04,38.34,166,Moderate
Delhi,Delhi,23-05-2019,92.3,228.69,36.6,52.71,60.95,36.98,1.51,21.97,55.29,228,Poor
Delhi,Delhi,24-05-2019,44.02,117.97,20.82,40.33,40.59,45.86,1.23,12.04,31.11,150,Moderate
Delhi,Delhi,25-05-2019,43.85,117.76,11.83,34.52,29.66,33.81,1.01,13.21,51.47,124,Moderate
Delhi,Delhi,26-05-2019,55.3,136.49,13.32,41.51,34.89,27.2,1.07,18.18,59.94,135,Moderate
Delhi,Delhi,27-05-2019,64.97,172.21,26.16,53.92,53.14,28.45,1.31,19.07,53.59,162,Moderate
Delhi,Delhi,28-05-2019,66.09,182.97,37.41,61.45,66.06,29.84,1.33,20.68,54.43,175,Moderate
Delhi,Delhi,29-05-2019,74.15,201.4,34.62,65.84,68.16,29.53,1.47,23.73,57.99,191,Moderate
Delhi,Delhi,30-05-2019,85.59,246.06,69.58,71.8,97.8,33.5,1.76,22.23,49.58,226,Poor
Delhi,Delhi,31-05-2019,89.17,332.48,44.18,56.83,69,34.26,1.49,19.94,58.49,263,Poor
Delhi,Delhi,01-06-2019,95.51,288.44,45.28,57.24,69.74,40.73,1.58,21.87,64.56,287,Poor
Delhi,Delhi,02-06-2019,73.39,218.93,10.15,32.22,26.31,48.12,1.08,14.3,60.84,221,Poor
Delhi,Delhi,03-06-2019,67.32,299.77,11.7,30.33,26.82,43.32,1.04,12.74,60.03,229,Poor
Delhi,Delhi,04-06-2019,55.15,171.19,14.93,36,32.65,34.34,1.15,13.82,65.82,208,Poor
Delhi,Delhi,05-06-2019,73.71,208.5,14.43,42.68,36.36,35.7,1.3,16.08,59.78,189,Moderate
Delhi,Delhi,06-06-2019,71.12,236.29,20.85,44.85,42.88,35.27,1.14,16.37,61.04,208,Poor
Delhi,Delhi,07-06-2019,54.91,152.37,14.19,35.32,32.74,32.37,1.13,14.62,74.12,192,Moderate
Delhi,Delhi,08-06-2019,70.24,188.71,23.42,51,50.16,38.84,1.5,13.59,63.64,184,Moderate
Delhi,Delhi,09-06-2019,101.19,264.68,57.24,62.84,85.14,35.74,1.88,22.04,69.14,237,Poor
Delhi,Delhi,10-06-2019,75.01,232.56,47.15,61.53,76.01,36.64,1.64,15.28,55.95,230,Poor
Delhi,Delhi,11-06-2019,119.44,483.07,44.64,49.86,65.68,32.16,1.43,13.62,39.96,309,Very Poor
Delhi,Delhi,12-06-2019,60.36,239.72,16.55,30.46,30.61,34.98,0.94,11.67,62.12,276,Poor
Delhi,Delhi,13-06-2019,53.01,189.61,13.33,34.53,31.46,30,1.05,11.94,52.93,187,Moderate
Delhi,Delhi,14-06-2019,53.97,187.53,18.67,37.07,37.54,23.77,1.1,13.06,59.31,166,Moderate
Delhi,Delhi,15-06-2019,82.17,273.73,26.39,47.15,49.69,23.84,1.22,17.76,57.41,216,Poor
Delhi,Delhi,16-06-2019,42.38,159.92,11.58,20.56,21.83,24.86,0.82,9.66,46.81,202,Poor
Delhi,Delhi,17-06-2019,40.4,136.29,13.34,27.51,26.75,26.8,0.91,11.24,40.56,124,Moderate
Delhi,Delhi,18-06-2019,30.59,85.02,15.97,32.32,31.79,25.6,1.05,8.05,48.99,119,Moderate
Delhi,Delhi,19-06-2019,80.28,222.86,17.37,37.14,36.51,35.53,1.13,12.77,61.02,173,Moderate
Delhi,Delhi,20-06-2019,43.07,130.97,10.57,31.19,26.95,29.5,0.94,9.8,68.57,174,Moderate
Delhi,Delhi,21-06-2019,71.46,187.68,13.56,44.78,37.67,32.14,1.23,12.28,59.68,177,Moderate
Delhi,Delhi,22-06-2019,68.34,177.46,12.77,44.12,37.1,32.1,1.14,15.16,69.18,185,Moderate
Delhi,Delhi,23-06-2019,42.22,125.85,6.64,23.02,19.84,31.36,0.97,10.15,57.33,152,Moderate
Delhi,Delhi,24-06-2019,26.46,85.51,9.51,25.93,22.57,28.84,0.92,10.81,37.78,117,Moderate
Delhi,Delhi,25-06-2019,53.79,119.83,11.18,32.24,29.27,28.87,1.08,12.01,54.02,131,Moderate
Delhi,Delhi,26-06-2019,67.6,155.88,15.67,37.39,34.44,30.64,1.17,13.03,46.26,161,Moderate
Delhi,Delhi,27-06-2019,65.6,230.39,17.87,39.94,38.24,29.35,1.17,13.62,46.84,168,Moderate
Delhi,Delhi,28-06-2019,61.37,238.12,19.71,38.37,37.84,27.53,1.03,14.59,38.39,205,Poor
Delhi,Delhi,29-06-2019,58.61,270.1,16.84,34.56,35.19,23.72,0.94,12.12,37.99,219,Poor
Delhi,Delhi,30-06-2019,65.69,270.14,22.46,33.03,39.12,25.87,1.06,12.96,44.4,230,Poor
Delhi,Delhi,01-07-2019,57.72,189.73,10.44,31.09,27.68,26.07,0.96,12.33,58,195,Moderate
Delhi,Delhi,02-07-2019,72.09,233.49,7.78,28.13,23.43,27.24,1.01,12.13,64.82,201,Poor
Delhi,Delhi,03-07-2019,40.22,113.88,7.3,26.57,21.33,33.05,1,9.83,42.31,161,Moderate
Delhi,Delhi,04-07-2019,37.04,88.53,12.82,29.23,27,28.65,1.14,9.81,28.2,110,Moderate
Delhi,Delhi,05-07-2019,48.56,100,18.04,34.77,34.24,37.63,1.21,11.1,22.68,113,Moderate
Delhi,Delhi,06-07-2019,34.2,87.28,12.04,29.91,26.12,36.77,1.02,10.23,33.71,99,Satisfactory
Delhi,Delhi,07-07-2019,38.86,92.03,11.02,28.87,25.63,32.3,1.1,10.71,38.66,100,Satisfactory
Delhi,Delhi,08-07-2019,49.36,149.13,12.56,32.85,28.57,33.43,1.16,10.68,35.11,128,Moderate
Delhi,Delhi,09-07-2019,42.83,128.78,11.93,30.38,26.68,32.19,1.13,9.52,25.75,130,Moderate
Delhi,Delhi,10-07-2019,69.73,277.46,13.97,31.36,29.11,33.73,1.05,10.46,28.65,149,Moderate
Delhi,Delhi,11-07-2019,77.71,350.69,15,29.87,29.36,32.06,0.98,9.69,29.84,295,Poor
Delhi,Delhi,12-07-2019,76.94,361.05,14,26.97,27.19,33.13,1.05,8.97,28.38,290,Poor
Delhi,Delhi,13-07-2019,63.72,293.78,11.09,23.13,22.98,28.61,0.98,9.14,30.81,306,Very Poor
Delhi,Delhi,14-07-2019,63.57,280.44,11.36,25.1,24.71,26.67,0.96,9.89,32.77,239,Poor
Delhi,Delhi,15-07-2019,42.35,138.22,11.57,27.17,26.07,25.07,1.11,10.44,27.23,178,Moderate
Delhi,Delhi,16-07-2019,31.65,79.82,8.59,27.54,23.74,26.39,1.06,9.69,30.05,117,Moderate
Delhi,Delhi,17-07-2019,32.11,68.33,11.08,28.44,26.68,25.91,1.05,8.92,31.48,92,Satisfactory
Delhi,Delhi,18-07-2019,33.1,78.11,19.36,37.14,37.88,26.54,1.24,8.96,30.75,97,Satisfactory
Delhi,Delhi,19-07-2019,63.07,158.49,29.13,40.79,49.35,30.83,1.41,10.06,49.9,142,Moderate
Delhi,Delhi,20-07-2019,46.44,118.08,14.59,37.1,34.22,34.1,1.15,8.65,29.1,137,Moderate
Delhi,Delhi,21-07-2019,50.62,105.7,23.14,33.89,40.01,37.02,1.4,8.9,32.04,122,Moderate
Delhi,Delhi,22-07-2019,60.24,120.01,31.57,33.03,45.91,43.72,1.56,9.05,34.79,124,Moderate
Delhi,Delhi,23-07-2019,72.79,154.42,26.12,39.89,46.01,45.51,1.62,9.1,40.16,156,Moderate
Delhi,Delhi,24-07-2019,63.38,156.85,22.05,40.29,42.88,44.36,1.41,8.93,33.1,165,Moderate
Delhi,Delhi,25-07-2019,23.03,63.79,16.78,33.52,33.55,37.17,0.95,8.89,22.78,97,Satisfactory
Delhi,Delhi,26-07-2019,30.65,60.77,13.26,31.61,29.95,36.06,0.99,9.02,27.72,94,Satisfactory
Delhi,Delhi,27-07-2019,26.15,44.83,11.98,25.34,25.46,30.26,1.01,8.74,29.54,84,Satisfactory
Delhi,Delhi,28-07-2019,21.15,45.94,9.12,21.89,21.22,28.65,0.9,8.49,30.62,83,Satisfactory
Delhi,Delhi,29-07-2019,24.55,63.72,10.8,25.11,24.31,31.27,0.93,9.06,29.78,82,Satisfactory
Delhi,Delhi,30-07-2019,30.2,82.32,10.37,26.92,25.19,33.49,0.98,9.45,27.42,90,Satisfactory
Delhi,Delhi,31-07-2019,30.26,76.22,10.23,26.45,24.98,33.79,0.94,8.88,31.25,90,Satisfactory
Delhi,Delhi,01-08-2019,34.4,85.41,10.07,28.4,26.51,33.55,0.95,8.9,32.51,98,Satisfactory
Delhi,Delhi,02-08-2019,35.16,83.86,11.86,30.96,29.14,32.66,1.04,8.56,29.29,95,Satisfactory
Delhi,Delhi,03-08-2019,38.48,80.3,16.87,31,33.32,35.33,1.08,9.55,27.74,104,Moderate
Delhi,Delhi,04-08-2019,46.49,88.25,17.79,30.9,34.32,34.25,1.14,10.12,27.25,101,Moderate
Delhi,Delhi,05-08-2019,51.84,104.19,20.62,34.64,38.54,37.17,1.24,9.46,28.66,107,Moderate
Delhi,Delhi,06-08-2019,30.1,57.45,19.57,34.68,37.25,42.32,1.13,8.26,22.91,98,Satisfactory
Delhi,Delhi,07-08-2019,32.38,73.33,22.98,31.82,38.88,33.65,1.24,9.86,29.87,104,Moderate
Delhi,Delhi,08-08-2019,27.7,79.36,15.06,28.9,30.82,30.9,1.02,10.7,30.92,98,Satisfactory
Delhi,Delhi,09-08-2019,14.65,61.06,9.54,22.08,21.86,28.01,0.87,9.35,26.17,88,Satisfactory
Delhi,Delhi,10-08-2019,16.84,47.73,9.02,22.06,21.47,24.4,0.88,8.53,25.43,74,Satisfactory
Delhi,Delhi,11-08-2019,25.7,66.91,11.45,25.93,25.93,25.93,0.97,8.69,26.21,82,Satisfactory
Delhi,Delhi,12-08-2019,20.71,51.79,13.19,26.18,27.51,24.89,1.04,8.13,21.46,79,Satisfactory
Delhi,Delhi,13-08-2019,21.75,56.01,17.85,27.12,32.07,29.25,1.12,8.36,20.73,84,Satisfactory
Delhi,Delhi,14-08-2019,33.21,58.62,16.96,31.9,33.85,29.08,1.21,8.5,31.43,92,Satisfactory
Delhi,Delhi,15-08-2019,28.68,56.28,18.56,25.03,32.56,31.29,1.05,8.51,23.58,93,Satisfactory
Delhi,Delhi,16-08-2019,15.43,36.99,13.71,21.51,26.32,27.58,0.87,8.61,23.59,73,Satisfactory
Delhi,Delhi,17-08-2019,10.34,19.38,14.08,19.1,24.77,25.82,0.81,7.63,16.51,66,Satisfactory
Delhi,Delhi,18-08-2019,15.57,30.62,17.56,20.93,25.39,23.25,0.98,8.53,18.03,64,Satisfactory
Delhi,Delhi,19-08-2019,38.49,86.03,26.99,28.59,38.82,25.62,1.32,8.61,28.06,97,Satisfactory
Delhi,Delhi,20-08-2019,41.76,95.79,19.92,26.86,31.87,33.03,1.24,8.05,28.41,102,Moderate
Delhi,Delhi,21-08-2019,46.66,128.91,15.16,32.68,32.26,34.19,1.14,7.83,31.18,106,Moderate
Delhi,Delhi,22-08-2019,44.28,130.59,23.36,42.21,44.39,34.28,1.22,8.47,25.95,124,Moderate
Delhi,Delhi,23-08-2019,50.35,142.54,37.04,40.32,54.52,36.4,1.32,8.32,28.57,130,Moderate
Delhi,Delhi,24-08-2019,60.55,149.78,41.65,41.76,59.19,41.36,1.47,8.74,28.17,148,Moderate
Delhi,Delhi,25-08-2019,33.36,67.58,11.09,31.71,27.89,34.91,0.92,8.23,24.22,107,Moderate
Delhi,Delhi,26-08-2019,24.98,68.66,15.89,31.6,31.88,29.89,0.99,8.55,24.07,76,Satisfactory
Delhi,Delhi,27-08-2019,40.87,107.35,21.99,34.48,39.32,31.99,1.17,10.05,36.98,114,Moderate
Delhi,Delhi,28-08-2019,42.1,102.15,19.01,34.62,37.1,34.95,1.08,9.69,34.34,118,Moderate
Delhi,Delhi,29-08-2019,33.91,89.83,11.52,30.6,27.72,32.6,0.93,8.19,30.97,102,Moderate
Delhi,Delhi,30-08-2019,43.49,104.59,12.89,32.44,30.15,33.69,1.02,9.38,39.25,110,Moderate
Delhi,Delhi,31-08-2019,56.92,122.95,18.34,40.79,40.39,38.62,1.42,9.11,33.71,123,Moderate
Delhi,Delhi,01-09-2019,34.9,81.46,12.03,32.08,29.57,41.15,1.11,8.34,31.24,123,Moderate
Delhi,Delhi,02-09-2019,46.16,101.56,10.33,31.91,27.85,36.31,1.08,8.76,39.18,104,Moderate
Delhi,Delhi,03-09-2019,70.63,142.45,13.02,36.51,32.78,36.34,1.23,9,32.5,131,Moderate
Delhi,Delhi,04-09-2019,73.06,150.1,10.62,36.99,30.78,37.13,1.24,9.12,36.13,165,Moderate
Delhi,Delhi,05-09-2019,33.98,89.97,9.99,29.09,25.41,33.31,0.99,9.33,28.87,118,Moderate
Delhi,Delhi,06-09-2019,35.54,88.67,12.15,30.05,27.49,34.35,1,11.02,27.22,96,Satisfactory
Delhi,Delhi,07-09-2019,35.16,82.73,14.46,30.9,30.5,30.75,1.02,8.18,24.58,94,Satisfactory
Delhi,Delhi,08-09-2019,32.8,76.77,10.61,26.84,24.75,32.14,0.92,8.75,32.4,98,Satisfactory
Delhi,Delhi,09-09-2019,56.26,125.8,13.78,30.47,29.46,30.37,1.04,8.46,30.84,107,Moderate
Delhi,Delhi,10-09-2019,64.54,143.88,16.24,34.12,34.48,29.2,1.1,9.51,40.53,138,Moderate
Delhi,Delhi,11-09-2019,79.57,173,15.86,39.69,37.15,31.57,1.18,9.6,48.95,166,Moderate
Delhi,Delhi,12-09-2019,57.6,131.97,9.71,34.01,28.38,30.72,1.01,8.97,32.08,158,Moderate
Delhi,Delhi,13-09-2019,33.58,82.91,9.52,29.75,25.5,28.56,0.91,8.19,27.33,102,Moderate
Delhi,Delhi,14-09-2019,26.68,69.26,7.91,26.05,21.91,25.04,0.78,8.54,28.64,83,Satisfactory
Delhi,Delhi,15-09-2019,35.43,72.65,10.34,27.77,24.91,24.48,0.9,8.58,28.58,82,Satisfactory
Delhi,Delhi,16-09-2019,56.54,128.91,19.02,36.18,37.24,26.11,1.13,8.35,35.4,111,Moderate
Delhi,Delhi,17-09-2019,59.11,135.55,14.08,38.18,34.26,27.51,1.13,8.67,41.22,142,Moderate
Delhi,Delhi,18-09-2019,35.46,97.01,7.76,31.3,25.04,25.54,0.85,9.46,37.19,115,Moderate
Delhi,Delhi,19-09-2019,21.8,61.77,7.22,24.15,20.35,22.6,0.78,9.34,27.34,79,Satisfactory
Delhi,Delhi,20-09-2019,40.73,105.61,13.55,31.73,30.32,24.91,0.95,10.97,29.76,94,Satisfactory
Delhi,Delhi,21-09-2019,39.15,96.24,17.26,31.43,32.82,24.45,0.99,9.7,28.51,110,Moderate
Delhi,Delhi,22-09-2019,26.48,65.42,17.88,30.66,33.12,26.2,0.89,9.41,21.15,84,Satisfactory
Delhi,Delhi,23-09-2019,34.73,83.1,11.33,30.02,27.61,25.37,0.91,9.99,30.49,88,Satisfactory
Delhi,Delhi,24-09-2019,35.78,96.54,16.67,34.98,34.14,25.61,0.97,9.15,28.92,102,Moderate
Delhi,Delhi,25-09-2019,30.44,86.56,11.53,29.99,27.25,24.88,0.91,8.77,28.53,99,Satisfactory
Delhi,Delhi,26-09-2019,22.87,69.06,12.62,27.25,26.71,24.04,0.83,10.36,24.16,85,Satisfactory
Delhi,Delhi,27-09-2019,15.66,56.72,9.94,24.52,22.68,22.32,0.81,10.16,23.54,78,Satisfactory
Delhi,Delhi,28-09-2019,22.44,66.77,11.93,26.18,25.22,21.94,0.78,9.9,22.22,77,Satisfactory
Delhi,Delhi,29-09-2019,16.95,50.8,8.13,22.84,19.7,21.99,0.75,8.78,22.84,68,Satisfactory
Delhi,Delhi,30-09-2019,29.47,81.76,12.1,27.89,26.39,22.01,0.93,8.21,26.67,75,Satisfactory
Delhi,Delhi,01-10-2019,33.85,92.62,12.82,28,26.89,23.99,0.98,8.44,26.15,98,Satisfactory
Delhi,Delhi,02-10-2019,40.13,96.02,17.97,29.72,32.24,24.63,1.07,8.9,34.94,104,Moderate
Delhi,Delhi,03-10-2019,57.85,143.32,30.13,36.77,46.78,27.17,1.29,10.42,44.29,140,Moderate
Delhi,Delhi,04-10-2019,43.17,94.84,17.87,34.07,35.15,26.21,1.02,8.27,32.54,113,Moderate
Delhi,Delhi,05-10-2019,39.62,107.61,20.52,33.82,36.22,23.56,1.05,7.99,32.66,108,Moderate
Delhi,Delhi,06-10-2019,58.93,140.22,18.29,36.98,37.52,26.89,1.01,8.58,40.18,126,Moderate
Delhi,Delhi,07-10-2019,56.1,137.32,13.36,33.46,31.6,26.98,0.93,8.23,36.23,133,Moderate
Delhi,Delhi,08-10-2019,45,116.09,17.58,33.4,34.71,23.12,0.86,8.86,38.81,122,Moderate
Delhi,Delhi,09-10-2019,77.12,182.26,40.81,45.5,58.38,25.59,1.38,11.9,51.37,165,Moderate
Delhi,Delhi,10-10-2019,100.89,213.23,34.75,50.32,54.51,29.71,1.35,13.94,53.51,208,Poor
Delhi,Delhi,11-10-2019,98.13,202.62,35.13,48.05,53.08,31.79,1.39,11.03,47.07,243,Poor
Delhi,Delhi,12-10-2019,103.6,208.66,35.55,48.54,53.06,33.54,1.46,11.29,44.45,235,Poor
Delhi,Delhi,13-10-2019,132.73,253.9,43.72,51.27,63.23,34.93,1.67,12.75,44.55,282,Poor
Delhi,Delhi,14-10-2019,116.3,237.23,52.78,50.83,68.23,34.7,1.74,11.43,43.59,285,Poor
Delhi,Delhi,15-10-2019,133.51,280.71,67.74,58.61,86.5,36.03,2.18,13.29,53.79,290,Poor
Delhi,Delhi,16-10-2019,146.52,277.65,39,53.03,62.13,38.12,1.76,13.32,55.69,320,Very Poor
Delhi,Delhi,17-10-2019,122.08,242.75,18.94,46.51,42.73,35.08,1.44,15.08,49.68,300,Poor
Delhi,Delhi,18-10-2019,90.66,202.25,13.39,39.62,34.81,33.94,1.14,11.37,42.7,265,Poor
Delhi,Delhi,19-10-2019,76.68,175.42,31.61,51.37,53.94,33.65,1.19,11.28,43.23,170,Moderate
Delhi,Delhi,20-10-2019,98.05,202.44,35,48.83,53.46,33.32,1.28,10.63,33.47,242,Poor
Delhi,Delhi,21-10-2019,115.2,232.99,34.79,51.05,55.42,31.9,1.32,11.2,36.8,254,Poor
Delhi,Delhi,22-10-2019,93.38,210.25,34.86,50.05,57.98,29.84,1.37,11.66,39.48,243,Poor
Delhi,Delhi,23-10-2019,121.93,265.29,56.07,57.92,80.24,34.38,1.8,14.08,44.15,248,Poor
Delhi,Delhi,24-10-2019,173.17,346.46,84.08,67.36,108.93,41.69,2.46,19.01,57.94,335,Very Poor
Delhi,Delhi,25-10-2019,130.05,270.62,42.42,52.55,64.73,37.02,1.72,15.37,52.25,330,Very Poor
Delhi,Delhi,26-10-2019,148.45,290.17,61.19,56.43,83.98,40.14,1.92,12.82,50.59,315,Very Poor
Delhi,Delhi,27-10-2019,198.65,320.46,46.63,48.37,68.91,40.04,1.77,13.47,47.27,354,Very Poor
Delhi,Delhi,28-10-2019,301.74,421.85,35.11,48.45,59.73,40.16,1.77,18.11,42.79,416,Severe
Delhi,Delhi,29-10-2019,286.7,441.65,58.36,60.03,86.74,49,2.43,12.85,33.2,417,Severe
Delhi,Delhi,30-10-2019,279.15,453.57,87.7,63.87,113.63,52.82,2.66,13.59,34.86,450,Severe
Delhi,Delhi,31-10-2019,313.4,499.02,99.58,71.37,123.63,55.54,2.92,14.95,38.29,458,Severe
Delhi,Delhi,01-11-2019,387.88,584.99,62.6,73.61,96.68,58.29,2.61,15.26,49.77,586,Severe
Delhi,Delhi,02-11-2019,319.71,468.23,34.23,54.1,61.32,49.38,1.94,13.07,35,471,Severe
Delhi,Delhi,03-11-2019,580.87,704.64,28.98,49.67,53.58,56.52,2.39,10.23,33.91,656,Severe
Delhi,Delhi,04-11-2019,271.3,385.02,29.75,44.53,51.48,39.67,1.47,11.87,36.82,530,Severe
Delhi,Delhi,05-11-2019,189.94,296.4,32.28,44.32,53.16,33.01,1.44,13.35,39.23,384,Very Poor
Delhi,Delhi,06-11-2019,101.12,206.74,57.56,54.77,81.72,31.99,1.53,11.25,29.77,265,Poor
Delhi,Delhi,07-11-2019,182.64,293.25,29.02,51.64,54.77,37.3,1.6,12.04,23.72,296,Poor
Delhi,Delhi,08-11-2019,154.27,254.13,51.48,52.79,73.74,38.97,1.71,13.87,32.33,345,Very Poor
Delhi,Delhi,09-11-2019,141,230.71,35.56,44.01,56.07,35.4,1.37,11.69,30.42,321,Very Poor
Delhi,Delhi,10-11-2019,192.31,296.32,30.88,50.35,56.41,32.4,1.44,14.38,38.5,339,Very Poor
Delhi,Delhi,11-11-2019,252.33,381.1,45.96,61.36,75.05,37.01,1.8,15.42,42.35,376,Very Poor
Delhi,Delhi,12-11-2019,383.56,528.75,51.47,66.1,83.09,40.72,2.26,14.66,48.8,474,Severe
Delhi,Delhi,13-11-2019,382.84,540.57,62.74,73.6,94.33,43.4,2.5,15.38,39.52,528,Severe
Delhi,Delhi,14-11-2019,370.81,545.9,77.46,82.63,114.67,50.55,2.95,16.34,26.54,532,Severe
Delhi,Delhi,15-11-2019,422.7,574.89,44.06,59.35,73.02,50.12,2.34,14.19,37.71,590,Severe
Delhi,Delhi,16-11-2019,173.83,292.85,23.38,42.35,45.36,35.82,1.36,12.86,31.94,435,Severe
Delhi,Delhi,17-11-2019,96.27,164.99,14.48,33.78,32.29,29.55,0.94,10.72,27.01,272,Poor
Delhi,Delhi,18-11-2019,108.45,179.88,29.18,40.05,49.47,29.79,1.28,10.61,30.33,244,Poor
Delhi,Delhi,19-11-2019,126.93,217.46,52.44,52.79,77.11,33.12,1.59,12.22,31.56,251,Poor
Delhi,Delhi,20-11-2019,174.86,293.24,79.63,77.62,106.76,40.19,2.19,14.88,38.99,315,Very Poor
Delhi,Delhi,21-11-2019,217.46,363.8,104.83,91.65,135.9,44.56,3.01,20.02,48.43,375,Very Poor
Delhi,Delhi,22-11-2019,201.46,332.47,83.99,75.08,113.99,42.17,2.41,15.99,41.54,376,Very Poor
Delhi,Delhi,23-11-2019,130.65,224.35,33.69,52.7,60.68,34.6,1.31,11.34,25.58,334,Very Poor
Delhi,Delhi,24-11-2019,108.06,177.68,19.82,43.51,42.87,34.33,1.02,10.98,29.6,264,Poor
Delhi,Delhi,25-11-2019,122.43,213.01,44.39,53.29,69.13,35.67,1.44,13.22,31.86,269,Poor
Delhi,Delhi,26-11-2019,114.38,225.15,49.17,53.83,73.89,37.04,1.42,17.52,39.21,284,Poor
Delhi,Delhi,27-11-2019,65.74,128.54,19.37,42.94,41.04,34.32,0.89,10.77,30.2,165,Moderate
Delhi,Delhi,28-11-2019,31.04,59,10.57,32.3,27.14,30.25,0.66,9.18,28.72,106,Moderate
Delhi,Delhi,29-11-2019,53.9,100.32,29.65,41.9,49.52,31.59,1.03,10.31,24.66,88,Satisfactory
Delhi,Delhi,30-11-2019,96.94,159.09,34.59,45.04,56.55,36.65,1.22,10,23.38,175,Moderate
Delhi,Delhi,01-12-2019,123.63,191.09,38.19,50.39,63.15,36.51,1.18,11.57,32.28,257,Poor
Delhi,Delhi,02-12-2019,141.18,226.45,50.45,57.23,77.73,38.4,1.49,11.28,32.54,299,Poor
Delhi,Delhi,03-12-2019,140.11,239.39,53.47,60.85,82.31,38.81,1.48,11.37,32.57,302,Very Poor
Delhi,Delhi,04-12-2019,163.29,277.28,77.61,71.65,107.88,43.21,1.94,13.47,33.48,313,Very Poor
Delhi,Delhi,05-12-2019,271.45,415.26,115.56,91.53,148.59,55.2,2.95,14.37,42.41,388,Very Poor
Delhi,Delhi,06-12-2019,241.77,360.62,73.76,69.73,103.48,57.17,2.04,13.47,32.34,422,Severe
Delhi,Delhi,07-12-2019,234.16,347.6,79.28,66.41,107.56,55.32,2.33,15.41,33.69,381,Very Poor
Delhi,Delhi,08-12-2019,239.64,353.85,109.28,68.59,137.04,58.01,2.9,13.64,32.51,403,Severe
Delhi,Delhi,09-12-2019,200.73,310.82,87.59,68.28,114.07,56.75,2.34,12.31,29.47,368,Very Poor
Delhi,Delhi,10-12-2019,236.31,361.25,85.62,72.63,115.07,59.1,2.41,12.49,38.14,376,Very Poor
Delhi,Delhi,11-12-2019,299.64,451.3,106.35,85.56,138.71,68.66,3.19,14.77,41.46,428,Severe
